"rules","support","confidence","lift","count"
"{Apple MacBook Pro,Dell Desktop,ViewSonic Monitor} => {HP Laptop}",0.00315200813421454,0.607843137254902,3.1315543503939,31
"{Apple MacBook Air,iMac,ViewSonic Monitor} => {HP Laptop}",0.00315200813421454,0.607843137254902,3.1315543503939,31
"{Acer Desktop,Dell Desktop,iMac,Lenovo Desktop Computer} => {HP Laptop}",0.00315200813421454,0.607843137254902,3.1315543503939,31
"{CYBERPOWER Gamer Desktop,HP Black & Tri-color Ink} => {iMac}",0.00244026436197255,0.8,3.12346169114728,24
"{ASUS Monitor,Computer Game,ViewSonic Monitor} => {iMac}",0.00203355363497712,0.8,3.12346169114728,20
"{ASUS 2 Monitor,ASUS Monitor,Lenovo Desktop Computer} => {iMac}",0.00244026436197255,0.8,3.12346169114728,24
"{Dell Desktop,Microsoft Office Home and Student 2016,Samsung Monitor} => {iMac}",0.00203355363497712,0.8,3.12346169114728,20
"{Apple Magic Keyboard,Dell Desktop,Samsung Monitor} => {iMac}",0.00203355363497712,0.8,3.12346169114728,20
"{Apple Magic Keyboard,ASUS 2 Monitor,Dell Desktop,Lenovo Desktop Computer} => {iMac}",0.00203355363497712,0.8,3.12346169114728,20
"{Acer Aspire,HP Laptop,Lenovo Desktop Computer,ViewSonic Monitor} => {iMac}",0.00244026436197255,0.8,3.12346169114728,24
"{Dell Desktop,iMac,Smart Light Bulb} => {HP Laptop}",0.00203355363497712,0.606060606060606,3.12237090655111,20
"{Epson Printer,HP Monitor,Lenovo Desktop Computer} => {HP Laptop}",0.00203355363497712,0.606060606060606,3.12237090655111,20
"{Acer Desktop,Acer Monitor,Dell Desktop} => {HP Laptop}",0.00203355363497712,0.606060606060606,3.12237090655111,20
"{ASUS Monitor,Microsoft Office Home and Student 2016,ViewSonic Monitor} => {HP Laptop}",0.00203355363497712,0.606060606060606,3.12237090655111,20
"{Acer Aspire,Backlit LED Gaming Keyboard,iMac} => {HP Laptop}",0.00203355363497712,0.606060606060606,3.12237090655111,20
"{Acer Desktop,Apple Magic Keyboard,iMac} => {HP Laptop}",0.00406710726995425,0.606060606060606,3.12237090655111,40
"{Alienware Laptop,Apple Magic Keyboard} => {HP Laptop}",0.00233858668022369,0.605263157894737,3.11826252377933,23
"{Apple MacBook Air,CYBERPOWER Gamer Desktop,ViewSonic Monitor} => {HP Laptop}",0.00233858668022369,0.605263157894737,3.11826252377933,23
"{Acer Aspire,HP Monitor,iMac} => {HP Laptop}",0.00264361972547026,0.604651162790698,3.11510957886145,26
"{HP Wireless Mouse,Samsung Monitor} => {HP Laptop}",0.0032536858159634,0.60377358490566,3.11058837482827,32
"{Acer Aspire,ViewSonic Monitor} => {HP Laptop}",0.0107778342653787,0.602272727272727,3.10285608838516,106
"{Dell Laptop,Smart Light Bulb} => {iMac}",0.00233858668022369,0.793103448275862,3.09653529725808,23
"{ASUS Monitor,Dell Desktop,Microsoft Office Home and Student 2016} => {iMac}",0.00233858668022369,0.793103448275862,3.09653529725808,23
"{CYBERPOWER Gamer Desktop,Smart Light Bulb} => {HP Laptop}",0.00213523131672598,0.6,3.09114719748559,21
"{Logitech MK270 Wireless Keyboard and Mouse Combo,ViewSonic Monitor} => {HP Laptop}",0.00274529740721912,0.6,3.09114719748559,27
"{Eluktronics Pro Gaming Laptop,LG Monitor} => {HP Laptop}",0.00213523131672598,0.6,3.09114719748559,21
"{Computer Game,HP Wireless Mouse} => {HP Laptop}",0.00213523131672598,0.6,3.09114719748559,21
"{Dell Desktop,iMac,Panasonic In-Ear Headphone} => {HP Laptop}",0.00213523131672598,0.6,3.09114719748559,21
"{Etekcity Power Extension Cord Cable,iMac,ViewSonic Monitor} => {HP Laptop}",0.00274529740721912,0.6,3.09114719748559,27
"{Acer Aspire,Epson Printer,iMac} => {HP Laptop}",0.00213523131672598,0.6,3.09114719748559,21
"{ASUS Chromebook,iMac,LG Monitor} => {HP Laptop}",0.00244026436197255,0.6,3.09114719748559,24
"{Acer Aspire,ASUS Monitor,iMac} => {HP Laptop}",0.00305033045246568,0.6,3.09114719748559,30
"{Backlit LED Gaming Keyboard,Lenovo Desktop Computer,ViewSonic Monitor} => {HP Laptop}",0.00213523131672598,0.6,3.09114719748559,21
"{Apple Magic Keyboard,HP Monitor,Lenovo Desktop Computer} => {HP Laptop}",0.00244026436197255,0.6,3.09114719748559,24
"{Acer Aspire,Dell Desktop,HP Monitor} => {HP Laptop}",0.00274529740721912,0.6,3.09114719748559,27
"{Acer Aspire,Dell Desktop,iMac,Lenovo Desktop Computer} => {HP Laptop}",0.00274529740721912,0.6,3.09114719748559,27
"{Acer Aspire,Dell Desktop,Microsoft Office Home and Student 2016} => {iMac}",0.00264361972547026,0.787878787878788,3.07613651400869,26
"{ASUS Monitor,Dell Desktop,HP Laptop,Lenovo Desktop Computer} => {iMac}",0.00264361972547026,0.787878787878788,3.07613651400869,26
